latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
23.104,87.812,310.9,1.1,1.1,2020-01-15,0720,Aqua,MODIS,60,6.0NRT,298.9,5.4,D
23.102,87.801,309.1,1.1,1.1,2020-01-15,0720,Aqua,MODIS,55,6.0NRT,298.2,3.9,D
23.379,87.501,313.9,1.2,1.1,2020-01-15,0720,Aqua,MODIS,67,6.0NRT,300.8,9,D
23.746,86.416,313.4,1.3,1.1,2020-01-15,0720,Aqua,MODIS,31,6.0NRT,300.8,8.3,D
23.772,86.385,316.9,1.3,1.1,2020-01-15,0720,Aqua,MODIS,41,6.0NRT,302.7,11.6,D
23.772,86.391,318.9,1.3,1.1,2020-01-15,0720,Aqua,MODIS,49,6.0NRT,303.6,14.7,D
24.965,93.833,305.3,1.4,1.2,2020-01-15,0720,Aqua,MODIS,34,6.0NRT,293.4,8.3,D
25.243,92.659,306.4,1.2,1.1,2020-01-15,0720,Aqua,MODIS,44,6.0NRT,290.6,9.1,D
25.29,92.405,304,1.2,1.1,2020-01-15,0720,Aqua,MODIS,50,6.0NRT,293.6,4.6,D
25.352,92.813,310.2,1.2,1.1,2020-01-15,0720,Aqua,MODIS,69,6.0NRT,292,11.2,D
25.352,92.807,307.2,1.2,1.1,2020-01-15,0720,Aqua,MODIS,63,6.0NRT,292.1,8.7,D
25.34,92.545,306.7,1.2,1.1,2020-01-15,0720,Aqua,MODIS,56,6.0NRT,294.3,6.6,D
25.441,91.521,302.2,1.1,1,2020-01-15,0720,Aqua,MODIS,40,6.0NRT,289.2,3.4,D
25.52,91.632,310.4,1.1,1,2020-01-15,0720,Aqua,MODIS,68,6.0NRT,295.4,9,D
25.979,94.331,303.3,1.5,1.2,2020-01-15,0720,Aqua,MODIS,54,6.0NRT,292.2,7.4,D
26.196,94.537,305.9,1.6,1.2,2020-01-15,0720,Aqua,MODIS,46,6.0NRT,290.1,11.6,D
26.195,94.523,310,1.6,1.2,2020-01-15,0720,Aqua,MODIS,68,6.0NRT,292.2,16.5,D
26.197,94.531,315.5,1.6,1.2,2020-01-15,0720,Aqua,MODIS,75,6.0NRT,291,26.6,D
26.385,95.018,311.9,1.7,1.3,2020-01-15,0720,Aqua,MODIS,54,6.0NRT,291.3,20.9,D
26.526,94.734,304.1,1.7,1.3,2020-01-15,0720,Aqua,MODIS,56,6.0NRT,291.3,9.8,D
26.524,94.717,303.2,1.7,1.3,2020-01-15,0720,Aqua,MODIS,52,6.0NRT,291,8.4,D
26.601,94.898,310.8,1.7,1.3,2020-01-15,0720,Aqua,MODIS,65,6.0NRT,293.6,16.1,D
26.601,94.908,307.2,1.7,1.3,2020-01-15,0720,Aqua,MODIS,64,6.0NRT,293.8,11.5,D
26.599,94.892,304.5,1.7,1.3,2020-01-15,0720,Aqua,MODIS,57,6.0NRT,293,8.1,D
26.901,95.358,307.5,1.9,1.3,2020-01-15,0720,Aqua,MODIS,54,6.0NRT,288.8,16.7,D
26.949,95.31,310.4,1.8,1.3,2020-01-15,0720,Aqua,MODIS,58,6.0NRT,289.2,19.3,D
26.96,95.291,315.2,1.8,1.3,2020-01-15,0720,Aqua,MODIS,74,6.0NRT,291.2,28.7,D
26.941,94.246,309.4,1.6,1.2,2020-01-15,0720,Aqua,MODIS,59,6.0NRT,296.2,9.6,D
26.972,94.226,308.9,1.6,1.2,2020-01-15,0720,Aqua,MODIS,61,6.0NRT,297,8.5,D
26.681,90.832,308.3,1,1,2020-01-15,0720,Aqua,MODIS,55,6.0NRT,296.8,5.5,D
27.554,94.759,310.5,1.7,1.3,2020-01-15,0720,Aqua,MODIS,69,6.0NRT,296,11.7,D
28.491,94.796,305.4,1.8,1.3,2020-01-15,0720,Aqua,MODIS,33,6.0NRT,285.8,15.5,D
28.5,94.811,310.3,1.8,1.3,2020-01-15,0720,Aqua,MODIS,70,6.0NRT,288.7,24.8,D
18.422,73.137,312.7,2.1,1.4,2020-01-15,0855,Aqua,MODIS,47,6.0NRT,299,16.4,D
20.967,85.167,302.1,1.1,1,2020-01-15,1640,Terra,MODIS,7,6.0NRT,291.6,5.3,N
20.862,84.998,300.7,1.1,1,2020-01-15,1640,Terra,MODIS,32,6.0NRT,289.4,5.4,N
20.871,84.996,300.2,1.1,1,2020-01-15,1640,Terra,MODIS,20,6.0NRT,289.7,5.1,N
20.96,85.19,304.5,1.1,1,2020-01-15,1640,Terra,MODIS,47,6.0NRT,292.4,7.5,N
20.959,85.179,317.2,1.1,1,2020-01-15,1640,Terra,MODIS,95,6.0NRT,293.6,18,N
22.332,82.655,306.3,1,1,2020-01-15,1645,Terra,MODIS,67,6.0NRT,290.4,8,N
23.777,86.384,300.4,1.4,1.2,2020-01-15,1645,Terra,MODIS,15,6.0NRT,289.7,7.3,N
21.924,83.349,304.6,1,1,2020-01-15,1645,Terra,MODIS,61,6.0NRT,292.3,7.1,N
23.779,86.397,300.8,1.4,1.2,2020-01-15,1645,Terra,MODIS,30,6.0NRT,290.2,7.9,N
16.117,73.634,303.7,1.6,1.3,2020-01-15,2105,Aqua,MODIS,56,6.0NRT,291,12.4,N
22.789,86.206,313.6,1,1,2020-01-16,0450,Terra,MODIS,0,6.0NRT,299.3,8.9,D
23.801,87.055,310.2,1,1,2020-01-16,0450,Terra,MODIS,64,6.0NRT,298.8,6.1,D
23.803,86.321,311.2,1,1,2020-01-16,0450,Terra,MODIS,53,6.0NRT,298.5,6.2,D
23.782,86.343,311.7,1,1,2020-01-16,0450,Terra,MODIS,65,6.0NRT,299.1,7.2,D
23.775,86.393,319.2,1,1,2020-01-16,0450,Terra,MODIS,71,6.0NRT,300.9,12.3,D
23.753,86.42,314,1,1,2020-01-16,0450,Terra,MODIS,60,6.0NRT,298.7,7.7,D
23.663,86.92,307.3,1,1,2020-01-16,0450,Terra,MODIS,49,6.0NRT,296.6,4.7,D
23.721,86.445,315.9,1,1,2020-01-16,0450,Terra,MODIS,73,6.0NRT,298.9,10,D
23.679,86.093,313,1,1,2020-01-16,0450,Terra,MODIS,69,6.0NRT,297.5,8.6,D
23.731,85.01,311.4,1.2,1.1,2020-01-16,0450,Terra,MODIS,67,6.0NRT,297.1,8.6,D
23.356,87.699,309.1,1,1,2020-01-16,0450,Terra,MODIS,61,6.0NRT,297.7,4.4,D
22.967,79.024,306.2,2.8,1.6,2020-01-16,0450,Terra,MODIS,56,6.0NRT,292.2,19.9,D
22.327,82.659,312,1.5,1.2,2020-01-16,0450,Terra,MODIS,64,6.0NRT,296.8,12.7,D
22.325,82.673,307.9,1.5,1.2,2020-01-16,0450,Terra,MODIS,56,6.0NRT,296.6,7.5,D
21.35,83.948,309.9,1.2,1.1,2020-01-16,0450,Terra,MODIS,51,6.0NRT,299.7,6.2,D
26.449,95.013,316.3,2.1,1.4,2020-01-16,0450,Terra,MODIS,64,6.0NRT,291.2,40.4,D
26.445,95.03,310.3,2.1,1.4,2020-01-16,0450,Terra,MODIS,39,6.0NRT,287.8,27.7,D
26.436,95.01,308.3,2.1,1.4,2020-01-16,0450,Terra,MODIS,28,6.0NRT,288.9,21.8,D
26.433,95.028,319.7,2.1,1.4,2020-01-16,0450,Terra,MODIS,76,6.0NRT,288.7,50.2,D
25.569,91.21,303.6,1.2,1.1,2020-01-16,0450,Terra,MODIS,56,6.0NRT,290.9,6.4,D
23.802,87.045,312.2,1,1,2020-01-16,0450,Terra,MODIS,68,6.0NRT,299,7.8,D
20.962,85.186,318.8,1.1,1,2020-01-16,0455,Terra,MODIS,74,6.0NRT,299.9,13.7,D
20.729,86.189,310,1,1,2020-01-16,0455,Terra,MODIS,54,6.0NRT,298.6,4,D
20.867,84.998,313.6,1.1,1,2020-01-16,0455,Terra,MODIS,67,6.0NRT,299.7,8.8,D
20.797,85.252,312,1.1,1,2020-01-16,0455,Terra,MODIS,59,6.0NRT,298.6,6.9,D
20.796,85.262,312.2,1.1,1,2020-01-16,0455,Terra,MODIS,61,6.0NRT,300.8,7,D
20.963,85.176,321.7,1.1,1,2020-01-16,0455,Terra,MODIS,78,6.0NRT,299.4,16.7,D
18.968,82.996,310.3,1.3,1.1,2020-01-16,0455,Terra,MODIS,58,6.0NRT,300.1,6.9,D
21.345,82.947,311.7,1.4,1.2,2020-01-16,0455,Terra,MODIS,64,6.0NRT,301,8,D
20.952,86.05,314.5,1,1,2020-01-16,0455,Terra,MODIS,68,6.0NRT,301.1,7,D
20.966,86.013,321.7,1,1,2020-01-16,0455,Terra,MODIS,77,6.0NRT,303.1,14.4,D
27.162,95.585,300.2,2.3,1.5,2020-01-16,0625,Aqua,MODIS,31,6.0NRT,288.4,12,D
26.432,94.992,313,2.7,1.6,2020-01-16,0625,Aqua,MODIS,64,6.0NRT,287.4,42.9,D
26.874,95.54,301.4,2.4,1.5,2020-01-16,0625,Aqua,MODIS,0,6.0NRT,278.1,15.2,D
27.157,95.562,300.8,2.4,1.5,2020-01-16,0625,Aqua,MODIS,40,6.0NRT,288.1,12.8,D
22.643,79.413,312.9,1,1,2020-01-16,0800,Aqua,MODIS,63,6.0NRT,298.4,5.7,D
23.025,78.681,310.3,1,1,2020-01-16,0800,Aqua,MODIS,61,6.0NRT,295.6,5.2,D
19.375,75.911,315.4,1.5,1.2,2020-01-16,0800,Aqua,MODIS,61,6.0NRT,300.6,12.2,D
9.97,76.366,316.6,2.1,1.4,2020-01-16,0800,Aqua,MODIS,65,6.0NRT,302.6,17.2,D
12.052,79.161,316.2,1.2,1.1,2020-01-16,0800,Aqua,MODIS,54,6.0NRT,304.6,5.3,D
12.7,77.11,315.5,1.6,1.2,2020-01-16,0800,Aqua,MODIS,55,6.0NRT,303.4,9.3,D
12.809,77.35,316,1.5,1.2,2020-01-16,0800,Aqua,MODIS,53,6.0NRT,303,9.8,D
15.363,78.514,318.1,1.2,1.1,2020-01-16,0800,Aqua,MODIS,58,6.0NRT,304.6,9.7,D
15.094,76.247,319.9,1.7,1.3,2020-01-16,0800,Aqua,MODIS,53,6.0NRT,304.6,10.2,D
16.169,79.025,326.9,1.1,1,2020-01-16,0800,Aqua,MODIS,77,6.0NRT,305.4,17.6,D
17.111,79.956,317,1,1,2020-01-16,0800,Aqua,MODIS,64,6.0NRT,301.9,8.9,D
17.89,82.075,310.9,1.1,1,2020-01-16,0800,Aqua,MODIS,48,6.0NRT,297.6,7.3,D
17.888,82.065,314,1.1,1,2020-01-16,0800,Aqua,MODIS,61,6.0NRT,298.9,9.8,D
17.469,78.787,316.2,1.1,1,2020-01-16,0800,Aqua,MODIS,48,6.0NRT,302.5,5.4,D
17.492,78.285,315.6,1.2,1.1,2020-01-16,0800,Aqua,MODIS,38,6.0NRT,302.8,6.3,D
17.637,77.783,318.1,1.2,1.1,2020-01-16,0800,Aqua,MODIS,58,6.0NRT,305.3,6.6,D
17.635,77.772,328.1,1.2,1.1,2020-01-16,0800,Aqua,MODIS,77,6.0NRT,306.5,21.8,D
17.903,79.03,317.6,1.1,1,2020-01-16,0800,Aqua,MODIS,64,6.0NRT,302.9,8.5,D
17.485,75.588,319.3,1.7,1.3,2020-01-16,0800,Aqua,MODIS,64,6.0NRT,303.3,17.2,D
19.864,82.961,316.9,1.2,1.1,2020-01-16,0800,Aqua,MODIS,67,6.0NRT,305.7,7.8,D
