SID,SEASON,NAME,ISO_TIME,LAT,LON,WMO_WIND,WMO_PRES,STORM_SPEED,STORM_DIR,DIST2LAND,previous_wind,wind_change,year,month,day,hour,intensifies
2019301N05081,2019,MAHA,2019-11-04 06:00:00+00:00,18.6,64.4,90.0,966.0,5.0,320.0,617,90.0,0.0,2019,11,4,6,1
2019301N05081,2019,MAHA,2019-11-04 09:00:00+00:00,18.7,64.2,95.0,962.0,4.0,330.0,594,90.0,5.0,2019,11,4,9,1
2019301N05081,2019,MAHA,2019-11-04 12:00:00+00:00,18.9,64.1,100.0,956.0,6.0,325.0,582,95.0,5.0,2019,11,4,12,0
2019301N05081,2019,MAHA,2019-11-04 15:00:00+00:00,19.2,63.9,100.0,956.0,6.0,315.0,539,100.0,0.0,2019,11,4,15,0
2019301N05081,2019,MAHA,2019-11-04 18:00:00+00:00,19.3,63.7,100.0,956.0,4.0,305.0,515,100.0,0.0,2019,11,4,18,0
2019301N05081,2019,MAHA,2019-11-04 21:00:00+00:00,19.4,63.6,100.0,956.0,3.0,315.0,500,100.0,0.0,2019,11,4,21,0
2019301N05081,2019,MAHA,2019-11-05 00:00:00+00:00,19.5,63.5,90.0,966.0,2.0,340.0,486,100.0,-10.0,2019,11,5,0,0
2019301N05081,2019,MAHA,2019-11-05 03:00:00+00:00,19.6,63.5,85.0,970.0,2.0,25.0,480,90.0,-5.0,2019,11,5,3,0
2019301N05081,2019,MAHA,2019-11-05 06:00:00+00:00,19.7,63.6,80.0,974.0,3.0,60.0,483,85.0,-5.0,2019,11,5,6,0
2019301N05081,2019,MAHA,2019-11-05 09:00:00+00:00,19.7,63.7,80.0,974.0,4.0,80.0,492,80.0,0.0,2019,11,5,9,0
2019301N05081,2019,MAHA,2019-11-05 12:00:00+00:00,19.8,64.0,70.0,982.0,5.0,90.0,511,80.0,-10.0,2019,11,5,12,0
2019301N05081,2019,MAHA,2019-11-05 15:00:00+00:00,19.8,64.3,70.0,982.0,8.0,90.0,538,70.0,0.0,2019,11,5,15,0
2019301N05081,2019,MAHA,2019-11-05 18:00:00+00:00,19.8,64.8,70.0,982.0,9.0,90.0,508,70.0,0.0,2019,11,5,18,0
2019301N05081,2019,MAHA,2019-11-05 21:00:00+00:00,19.8,65.3,70.0,982.0,8.0,90.0,466,70.0,0.0,2019,11,5,21,0
2019301N05081,2019,MAHA,2019-11-06 00:00:00+00:00,19.8,65.6,60.0,988.0,7.0,90.0,441,70.0,-10.0,2019,11,6,0,0
2019301N05081,2019,MAHA,2019-11-06 03:00:00+00:00,19.7,66.0,55.0,990.0,7.0,100.0,418,60.0,-5.0,2019,11,6,3,0
2019301N05081,2019,MAHA,2019-11-06 06:00:00+00:00,19.7,66.4,50.0,994.0,8.0,100.0,389,55.0,-5.0,2019,11,6,6,0
2019301N05081,2019,MAHA,2019-11-06 09:00:00+00:00,19.6,66.9,50.0,994.0,11.0,95.0,365,50.0,0.0,2019,11,6,9,0
2019301N05081,2019,MAHA,2019-11-06 12:00:00+00:00,19.6,67.5,45.0,996.0,11.0,90.0,320,50.0,-5.0,2019,11,6,12,0
2019301N05081,2019,MAHA,2019-11-06 15:00:00+00:00,19.6,68.1,40.0,998.0,9.0,95.0,274,45.0,-5.0,2019,11,6,15,0
2019301N05081,2019,MAHA,2019-11-06 18:00:00+00:00,19.6,68.5,40.0,998.0,9.0,90.0,244,40.0,0.0,2019,11,6,18,0
2019301N05081,2019,MAHA,2019-11-06 21:00:00+00:00,19.6,69.0,35.0,1000.0,11.0,80.0,209,40.0,-5.0,2019,11,6,21,0
2019301N05081,2019,MAHA,2019-11-07 00:00:00+00:00,19.7,69.6,30.0,1003.0,10.0,70.0,163,35.0,-5.0,2019,11,7,0,0
2019301N05081,2019,MAHA,2019-11-07 03:00:00+00:00,19.9,70.1,30.0,1003.0,8.0,65.0,115,30.0,0.0,2019,11,7,3,0
2019301N05081,2019,MAHA,2019-11-07 06:00:00+00:00,20.1,70.4,25.0,1005.0,7.0,70.0,78,30.0,-5.0,2019,11,7,6,0
2019302N11118,2019,BULBUL:MATMO,2019-10-29 18:00:00+00:00,12.9,112.8,35.0,1000.0,10.0,280.0,357,35.0,0.0,2019,10,29,18,1
2019302N11118,2019,BULBUL:MATMO,2019-10-30 00:00:00+00:00,13.1,111.7,45.0,994.0,10.0,275.0,239,35.0,10.0,2019,10,30,0,1
2019302N11118,2019,BULBUL:MATMO,2019-10-30 06:00:00+00:00,13.2,110.8,50.0,992.0,7.0,275.0,144,45.0,5.0,2019,10,30,6,0
2019302N11118,2019,BULBUL:MATMO,2019-10-30 12:00:00+00:00,13.3,110.1,50.0,992.0,10.0,280.0,78,50.0,0.0,2019,10,30,12,0
2019302N11118,2019,BULBUL:MATMO,2019-10-30 18:00:00+00:00,13.5,108.8,50.0,994.0,15.0,275.0,0,50.0,0.0,2019,10,30,18,0
2019302N11118,2019,BULBUL:MATMO,2019-10-31 00:00:00+00:00,13.6,107.2,35.0,1000.0,14.0,275.0,0,50.0,-15.0,2019,10,31,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-05 00:00:00+00:00,12.9,91.1,20.0,1004.0,4.0,285.0,481,35.0,-15.0,2019,11,5,0,1
2019302N11118,2019,BULBUL:MATMO,2019-11-05 03:00:00+00:00,12.9,90.9,25.0,1003.0,5.0,280.0,496,20.0,5.0,2019,11,5,3,0
2019302N11118,2019,BULBUL:MATMO,2019-11-05 06:00:00+00:00,12.9,90.6,25.0,1003.0,5.0,280.0,520,25.0,0.0,2019,11,5,6,0
2019302N11118,2019,BULBUL:MATMO,2019-11-05 12:00:00+00:00,13.1,90.1,25.0,1003.0,5.0,280.0,547,25.0,0.0,2019,11,5,12,0
2019302N11118,2019,BULBUL:MATMO,2019-11-05 18:00:00+00:00,13.1,89.8,25.0,1002.0,2.0,320.0,574,25.0,0.0,2019,11,5,18,1
2019302N11118,2019,BULBUL:MATMO,2019-11-06 00:00:00+00:00,13.3,89.8,30.0,1001.0,1.0,0.0,561,25.0,5.0,2019,11,6,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-06 03:00:00+00:00,13.3,89.8,30.0,1001.0,1.0,245.0,561,30.0,0.0,2019,11,6,3,0
2019302N11118,2019,BULBUL:MATMO,2019-11-06 06:00:00+00:00,13.3,89.7,30.0,1001.0,1.0,275.0,570,30.0,0.0,2019,11,6,6,0
2019302N11118,2019,BULBUL:MATMO,2019-11-06 12:00:00+00:00,13.4,89.7,30.0,1000.0,3.0,355.0,564,30.0,0.0,2019,11,6,12,1
2019302N11118,2019,BULBUL:MATMO,2019-11-06 18:00:00+00:00,13.9,89.6,35.0,998.0,5.0,335.0,547,30.0,5.0,2019,11,6,18,0
2019302N11118,2019,BULBUL:MATMO,2019-11-07 00:00:00+00:00,14.4,89.3,35.0,998.0,7.0,340.0,555,35.0,0.0,2019,11,7,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-07 03:00:00+00:00,14.8,89.1,35.0,998.0,10.0,330.0,563,35.0,0.0,2019,11,7,3,1
2019302N11118,2019,BULBUL:MATMO,2019-11-07 06:00:00+00:00,15.2,88.7,40.0,996.0,9.0,315.0,589,35.0,5.0,2019,11,7,6,1
2019302N11118,2019,BULBUL:MATMO,2019-11-07 09:00:00+00:00,15.4,88.4,45.0,995.0,8.0,315.0,554,40.0,5.0,2019,11,7,9,0
2019302N11118,2019,BULBUL:MATMO,2019-11-07 12:00:00+00:00,15.8,88.2,45.0,994.0,8.0,320.0,507,45.0,0.0,2019,11,7,12,1
2019302N11118,2019,BULBUL:MATMO,2019-11-07 15:00:00+00:00,16.0,88.0,50.0,992.0,6.0,330.0,477,45.0,5.0,2019,11,7,15,1
2019302N11118,2019,BULBUL:MATMO,2019-11-07 18:00:00+00:00,16.3,87.8,55.0,989.0,6.0,340.0,439,50.0,5.0,2019,11,7,18,1
2019302N11118,2019,BULBUL:MATMO,2019-11-07 21:00:00+00:00,16.6,87.7,60.0,986.0,7.0,350.0,404,55.0,5.0,2019,11,7,21,1
2019302N11118,2019,BULBUL:MATMO,2019-11-08 00:00:00+00:00,17.0,87.7,65.0,983.0,7.0,0.0,362,60.0,5.0,2019,11,8,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-08 03:00:00+00:00,17.3,87.7,65.0,982.0,8.0,0.0,331,65.0,0.0,2019,11,8,3,1
2019302N11118,2019,BULBUL:MATMO,2019-11-08 06:00:00+00:00,17.7,87.8,70.0,980.0,9.0,5.0,296,65.0,5.0,2019,11,8,6,0
2019302N11118,2019,BULBUL:MATMO,2019-11-08 09:00:00+00:00,18.2,87.8,70.0,980.0,9.0,0.0,249,70.0,0.0,2019,11,8,9,1
2019302N11118,2019,BULBUL:MATMO,2019-11-08 12:00:00+00:00,18.6,87.8,75.0,976.0,9.0,0.0,214,70.0,5.0,2019,11,8,12,0
2019302N11118,2019,BULBUL:MATMO,2019-11-08 15:00:00+00:00,19.1,87.8,75.0,976.0,7.0,355.0,176,75.0,0.0,2019,11,8,15,0
2019302N11118,2019,BULBUL:MATMO,2019-11-08 18:00:00+00:00,19.3,87.7,75.0,976.0,5.0,355.0,153,75.0,0.0,2019,11,8,18,0
2019302N11118,2019,BULBUL:MATMO,2019-11-08 21:00:00+00:00,19.6,87.7,75.0,976.0,7.0,355.0,130,75.0,0.0,2019,11,8,21,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 00:00:00+00:00,20.0,87.6,75.0,976.0,7.0,355.0,107,75.0,0.0,2019,11,9,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 03:00:00+00:00,20.4,87.6,70.0,980.0,6.0,10.0,70,75.0,-5.0,2019,11,9,3,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 06:00:00+00:00,20.6,87.8,70.0,982.0,6.0,20.0,83,70.0,0.0,2019,11,9,6,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 09:00:00+00:00,20.9,87.9,70.0,982.0,6.0,25.0,84,70.0,0.0,2019,11,9,9,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 12:00:00+00:00,21.2,88.1,70.0,982.0,6.0,35.0,45,70.0,0.0,2019,11,9,12,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 15:00:00+00:00,21.4,88.3,60.0,986.0,7.0,50.0,22,70.0,-10.0,2019,11,9,15,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 18:00:00+00:00,21.6,88.6,60.0,990.0,9.0,60.0,10,60.0,0.0,2019,11,9,18,0
2019302N11118,2019,BULBUL:MATMO,2019-11-09 21:00:00+00:00,21.8,89.1,50.0,996.0,9.0,65.0,0,60.0,-10.0,2019,11,9,21,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 00:00:00+00:00,22.0,89.5,45.0,998.0,7.0,65.0,0,50.0,-5.0,2019,11,10,0,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 03:00:00+00:00,22.2,89.8,40.0,1000.0,7.0,65.0,0,45.0,-5.0,2019,11,10,3,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 06:00:00+00:00,22.3,90.1,40.0,1000.0,6.0,60.0,0,40.0,0.0,2019,11,10,6,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 09:00:00+00:00,22.4,90.3,30.0,1002.0,5.0,60.0,0,40.0,-10.0,2019,11,10,9,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 12:00:00+00:00,22.6,90.6,30.0,1002.0,5.0,65.0,0,30.0,0.0,2019,11,10,12,0
2019302N11118,2019,BULBUL:MATMO,2019-11-10 18:00:00+00:00,22.8,91.1,30.0,1002.0,5.0,60.0,0,30.0,0.0,2019,11,10,18,0
2019335N05058,2019,PAWAN,2019-12-02 12:00:00+00:00,5.9,56.8,25.0,1003.0,2.0,325.0,767,35.0,0.0,2019,12,2,12,0
2019335N05058,2019,PAWAN,2019-12-02 18:00:00+00:00,6.2,56.8,25.0,1002.0,3.0,0.0,749,25.0,0.0,2019,12,2,18,1
2019335N05058,2019,PAWAN,2019-12-03 00:00:00+00:00,6.5,56.9,30.0,1001.0,4.0,5.0,723,25.0,5.0,2019,12,3,0,0
2019335N05058,2019,PAWAN,2019-12-03 03:00:00+00:00,6.7,56.9,30.0,1000.0,4.0,0.0,703,30.0,0.0,2019,12,3,3,0
2019335N05058,2019,PAWAN,2019-12-03 06:00:00+00:00,6.9,56.9,30.0,1000.0,3.0,10.0,683,30.0,0.0,2019,12,3,6,0
2019335N05058,2019,PAWAN,2019-12-03 12:00:00+00:00,7.0,57.0,30.0,1000.0,1.0,60.0,678,30.0,0.0,2019,12,3,12,0
2019335N05058,2019,PAWAN,2019-12-03 18:00:00+00:00,7.1,57.1,30.0,1000.0,1.0,15.0,674,30.0,0.0,2019,12,3,18,0
2019335N05058,2019,PAWAN,2019-12-04 00:00:00+00:00,7.3,57.1,30.0,1000.0,3.0,10.0,655,30.0,0.0,2019,12,4,0,0
2019335N05058,2019,PAWAN,2019-12-04 03:00:00+00:00,7.4,57.1,30.0,1000.0,3.0,0.0,645,30.0,0.0,2019,12,4,3,0
2019335N05058,2019,PAWAN,2019-12-04 06:00:00+00:00,7.5,57.1,30.0,1000.0,2.0,325.0,636,30.0,0.0,2019,12,4,6,0
2019335N05058,2019,PAWAN,2019-12-04 12:00:00+00:00,7.8,56.9,30.0,1000.0,6.0,350.0,595,30.0,0.0,2019,12,4,12,0
2019335N05058,2019,PAWAN,2019-12-04 18:00:00+00:00,8.6,56.9,30.0,1000.0,9.0,350.0,519,30.0,0.0,2019,12,4,18,1
2019335N05058,2019,PAWAN,2019-12-05 00:00:00+00:00,9.3,56.6,35.0,999.0,5.0,310.0,435,30.0,5.0,2019,12,5,0,0
2019335N05058,2019,PAWAN,2019-12-05 03:00:00+00:00,9.3,56.4,35.0,999.0,5.0,280.0,423,35.0,0.0,2019,12,5,3,0
2019335N05058,2019,PAWAN,2019-12-05 06:00:00+00:00,9.4,56.1,35.0,999.0,9.0,270.0,397,35.0,0.0,2019,12,5,6,0
2019335N05058,2019,PAWAN,2019-12-05 09:00:00+00:00,9.3,55.4,35.0,999.0,11.0,265.0,369,35.0,0.0,2019,12,5,9,1
2019335N05058,2019,PAWAN,2019-12-05 12:00:00+00:00,9.3,55.0,40.0,998.0,8.0,255.0,353,35.0,5.0,2019,12,5,12,0
2019335N05058,2019,PAWAN,2019-12-05 15:00:00+00:00,9.1,54.7,35.0,999.0,8.0,235.0,366,40.0,-5.0,2019,12,5,15,0
2019335N05058,2019,PAWAN,2019-12-05 18:00:00+00:00,8.9,54.3,35.0,999.0,9.0,235.0,359,35.0,0.0,2019,12,5,18,0
2019335N05058,2019,PAWAN,2019-12-05 21:00:00+00:00,8.6,53.9,35.0,999.0,10.0,240.0,340,35.0,0.0,2019,12,5,21,0
2019335N05058,2019,PAWAN,2019-12-06 00:00:00+00:00,8.3,53.4,35.0,999.0,9.0,240.0,311,35.0,0.0,2019,12,6,0,0
2019335N05058,2019,PAWAN,2019-12-06 03:00:00+00:00,8.1,53.1,35.0,999.0,7.0,240.0,291,35.0,0.0,2019,12,6,3,0
2019335N05058,2019,PAWAN,2019-12-06 06:00:00+00:00,8.0,52.8,35.0,999.0,6.0,245.0,267,35.0,0.0,2019,12,6,6,0
2019335N05058,2019,PAWAN,2019-12-06 09:00:00+00:00,7.9,52.5,35.0,999.0,6.0,260.0,245,35.0,0.0,2019,12,6,9,0
2019335N05058,2019,PAWAN,2019-12-06 12:00:00+00:00,7.9,52.2,35.0,999.0,9.0,265.0,220,35.0,0.0,2019,12,6,12,0
2019335N05058,2019,PAWAN,2019-12-06 15:00:00+00:00,7.8,51.6,35.0,999.0,11.0,265.0,171,35.0,0.0,2019,12,6,15,0
2019335N05058,2019,PAWAN,2019-12-06 18:00:00+00:00,7.8,51.1,35.0,999.0,10.0,265.0,118,35.0,0.0,2019,12,6,18,0
2019335N05058,2019,PAWAN,2019-12-06 21:00:00+00:00,7.7,50.6,35.0,999.0,13.0,265.0,78,35.0,0.0,2019,12,6,21,0
2019335N05058,2019,PAWAN,2019-12-07 00:00:00+00:00,7.7,49.8,35.0,999.0,12.0,265.0,0,35.0,0.0,2019,12,7,0,0
2019335N05058,2019,PAWAN,2019-12-07 03:00:00+00:00,7.6,49.4,30.0,1000.0,9.0,260.0,0,35.0,-5.0,2019,12,7,3,0
2019335N05058,2019,PAWAN,2019-12-07 06:00:00+00:00,7.5,48.9,30.0,1001.0,9.0,255.0,0,30.0,0.0,2019,12,7,6,0
2019337N11072,2019,UNNAMED,2019-12-03 18:00:00+00:00,13.4,69.9,25.0,1002.0,4.0,20.0,471,35.0,0.0,2019,12,3,18,1
2019337N11072,2019,UNNAMED,2019-12-04 00:00:00+00:00,14.2,69.9,30.0,1000.0,10.0,335.0,437,25.0,5.0,2019,12,4,0,0
2019337N11072,2019,UNNAMED,2019-12-04 03:00:00+00:00,14.7,69.5,30.0,1000.0,10.0,305.0,454,30.0,0.0,2019,12,4,3,0
2019337N11072,2019,UNNAMED,2019-12-04 06:00:00+00:00,14.8,69.1,30.0,1000.0,8.0,285.0,488,30.0,0.0,2019,12,4,6,0
2019337N11072,2019,UNNAMED,2019-12-04 12:00:00+00:00,14.9,68.4,30.0,1000.0,4.0,280.0,554,30.0,0.0,2019,12,4,12,0
2019337N11072,2019,UNNAMED,2019-12-04 18:00:00+00:00,15.0,68.3,30.0,1000.0,2.0,325.0,560,30.0,0.0,2019,12,4,18,0
2019337N11072,2019,UNNAMED,2019-12-05 00:00:00+00:00,15.2,68.0,25.0,1002.0,6.0,300.0,585,30.0,-5.0,2019,12,5,0,0
2019337N11072,2019,UNNAMED,2019-12-05 03:00:00+00:00,15.4,67.6,25.0,1002.0,9.0,300.0,621,25.0,0.0,2019,12,5,3,0
2019342N09062,2019,UNNAMED,2019-12-08 09:00:00+00:00,9.4,62.2,25.0,1002.0,13.0,290.0,914,35.0,0.0,2019,12,8,9,0
2019342N09062,2019,UNNAMED,2019-12-08 12:00:00+00:00,9.6,61.6,25.0,1002.0,10.0,295.0,844,25.0,0.0,2019,12,8,12,0
2019342N09062,2019,UNNAMED,2019-12-08 18:00:00+00:00,10.0,61.0,25.0,1002.0,7.0,310.0,766,25.0,0.0,2019,12,8,18,1
2019342N09062,2019,UNNAMED,2019-12-09 00:00:00+00:00,10.4,60.4,30.0,1000.0,8.0,290.0,688,25.0,5.0,2019,12,9,0,0
2019342N09062,2019,UNNAMED,2019-12-09 03:00:00+00:00,10.5,60.0,30.0,1000.0,10.0,280.0,644,30.0,0.0,2019,12,9,3,0
2019342N09062,2019,UNNAMED,2019-12-09 06:00:00+00:00,10.6,59.4,30.0,1000.0,10.0,275.0,579,30.0,0.0,2019,12,9,6,0
2019342N09062,2019,UNNAMED,2019-12-09 12:00:00+00:00,10.6,58.5,25.0,1002.0,12.0,270.0,490,30.0,-5.0,2019,12,9,12,0
2019342N09062,2019,UNNAMED,2019-12-09 18:00:00+00:00,10.6,57.0,25.0,1002.0,15.0,270.0,352,25.0,0.0,2019,12,9,18,0
2019342N09062,2019,UNNAMED,2019-12-10 00:00:00+00:00,10.6,55.7,25.0,1002.0,11.0,270.0,259,25.0,0.0,2019,12,10,0,0
2020136N10088,2020,AMPHAN,2020-05-16 00:00:00+00:00,9.8,86.4,25.0,1000.0,6.0,335.0,562,35.0,0.0,2020,5,16,0,0
2020136N10088,2020,AMPHAN,2020-05-16 03:00:00+00:00,10.1,86.2,25.0,1000.0,6.0,325.0,557,25.0,0.0,2020,5,16,3,0
2020136N10088,2020,AMPHAN,2020-05-16 06:00:00+00:00,10.3,86.1,25.0,1000.0,4.0,345.0,557,25.0,0.0,2020,5,16,6,1
2020136N10088,2020,AMPHAN,2020-05-16 09:00:00+00:00,10.5,86.1,30.0,998.0,3.0,15.0,567,25.0,5.0,2020,5,16,9,1
2020136N10088,2020,AMPHAN,2020-05-16 12:00:00+00:00,10.6,86.2,35.0,996.0,3.0,5.0,581,30.0,5.0,2020,5,16,12,1
2020136N10088,2020,AMPHAN,2020-05-16 15:00:00+00:00,10.8,86.1,40.0,995.0,3.0,350.0,581,35.0,5.0,2020,5,16,15,0
2020136N10088,2020,AMPHAN,2020-05-16 18:00:00+00:00,10.9,86.1,40.0,995.0,3.0,0.0,586,40.0,0.0,2020,5,16,18,1
2020136N10088,2020,AMPHAN,2020-05-16 21:00:00+00:00,11.1,86.1,45.0,994.0,3.0,0.0,597,40.0,5.0,2020,5,16,21,0
2020136N10088,2020,AMPHAN,2020-05-17 00:00:00+00:00,11.2,86.1,45.0,993.0,2.0,0.0,603,45.0,0.0,2020,5,17,0,1
2020136N10088,2020,AMPHAN,2020-05-17 03:00:00+00:00,11.3,86.1,50.0,990.0,3.0,15.0,609,45.0,5.0,2020,5,17,3,1
2020136N10088,2020,AMPHAN,2020-05-17 06:00:00+00:00,11.5,86.2,55.0,988.0,3.0,5.0,630,50.0,5.0,2020,5,17,6,1
2020136N10088,2020,AMPHAN,2020-05-17 09:00:00+00:00,11.6,86.2,65.0,980.0,5.0,5.0,636,55.0,10.0,2020,5,17,9,1
2020136N10088,2020,AMPHAN,2020-05-17 12:00:00+00:00,11.9,86.2,70.0,978.0,9.0,15.0,654,65.0,5.0,2020,5,17,12,1
2020136N10088,2020,AMPHAN,2020-05-17 15:00:00+00:00,12.5,86.4,75.0,972.0,6.0,15.0,636,70.0,5.0,2020,5,17,15,1
2020136N10088,2020,AMPHAN,2020-05-17 18:00:00+00:00,12.5,86.4,80.0,970.0,4.0,15.0,636,75.0,5.0,2020,5,17,18,1
2020136N10088,2020,AMPHAN,2020-05-17 21:00:00+00:00,12.9,86.5,90.0,962.0,7.0,0.0,612,80.0,10.0,2020,5,17,21,1
2020136N10088,2020,AMPHAN,2020-05-18 00:00:00+00:00,13.2,86.4,100.0,952.0,5.0,330.0,582,90.0,10.0,2020,5,18,0,1
2020136N10088,2020,AMPHAN,2020-05-18 03:00:00+00:00,13.3,86.2,115.0,936.0,3.0,330.0,558,100.0,15.0,2020,5,18,3,1
2020136N10088,2020,AMPHAN,2020-05-18 06:00:00+00:00,13.4,86.2,120.0,930.0,4.0,360.0,551,115.0,5.0,2020,5,18,6,0
2020136N10088,2020,AMPHAN,2020-05-18 09:00:00+00:00,13.7,86.2,120.0,930.0,7.0,15.0,529,120.0,0.0,2020,5,18,9,1
2020136N10088,2020,AMPHAN,2020-05-18 12:00:00+00:00,14.1,86.4,125.0,926.0,8.0,15.0,520,120.0,5.0,2020,5,18,12,0
2020136N10088,2020,AMPHAN,2020-05-18 15:00:00+00:00,14.5,86.5,125.0,926.0,8.0,15.0,494,125.0,0.0,2020,5,18,15,1
2020136N10088,2020,AMPHAN,2020-05-18 18:00:00+00:00,14.9,86.6,130.0,920.0,7.0,15.0,464,125.0,5.0,2020,5,18,18,0
2020136N10088,2020,AMPHAN,2020-05-18 21:00:00+00:00,15.2,86.7,130.0,920.0,7.0,15.0,443,130.0,0.0,2020,5,18,21,0
2020136N10088,2020,AMPHAN,2020-05-19 00:00:00+00:00,15.6,86.8,125.0,926.0,9.0,15.0,416,130.0,-5.0,2020,5,19,0,0
2020136N10088,2020,AMPHAN,2020-05-19 03:00:00+00:00,16.0,86.9,120.0,930.0,10.0,10.0,393,125.0,-5.0,2020,5,19,3,0
2020136N10088,2020,AMPHAN,2020-05-19 06:00:00+00:00,16.5,87.0,115.0,936.0,10.0,5.0,361,120.0,-5.0,2020,5,19,6,0
2020136N10088,2020,AMPHAN,2020-05-19 09:00:00+00:00,16.9,87.0,110.0,942.0,9.0,5.0,324,115.0,-5.0,2020,5,19,9,0
2020136N10088,2020,AMPHAN,2020-05-19 12:00:00+00:00,17.3,87.1,105.0,946.0,10.0,5.0,298,110.0,-5.0,2020,5,19,12,0
2020136N10088,2020,AMPHAN,2020-05-19 15:00:00+00:00,17.9,87.1,100.0,948.0,10.0,10.0,246,105.0,-5.0,2020,5,19,15,0
2020136N10088,2020,AMPHAN,2020-05-19 18:00:00+00:00,18.3,87.2,100.0,948.0,8.0,10.0,197,100.0,0.0,2020,5,19,18,0
2020136N10088,2020,AMPHAN,2020-05-19 21:00:00+00:00,18.7,87.3,100.0,948.0,9.0,20.0,173,100.0,0.0,2020,5,19,21,0
2020136N10088,2020,AMPHAN,2020-05-20 00:00:00+00:00,19.2,87.5,95.0,952.0,12.0,20.0,145,100.0,-5.0,2020,5,20,0,0
2020136N10088,2020,AMPHAN,2020-05-20 03:00:00+00:00,19.8,87.7,95.0,954.0,15.0,15.0,118,95.0,0.0,2020,5,20,3,0
2020136N10088,2020,AMPHAN,2020-05-20 06:00:00+00:00,20.6,88.0,90.0,956.0,16.0,15.0,104,95.0,-5.0,2020,5,20,6,0
2020136N10088,2020,AMPHAN,2020-05-20 09:00:00+00:00,21.4,88.1,90.0,960.0,16.0,15.0,24,90.0,0.0,2020,5,20,9,0
2020136N10088,2020,AMPHAN,2020-05-20 12:00:00+00:00,22.1,88.4,85.0,957.0,16.0,20.0,0,90.0,-5.0,2020,5,20,12,0
2020136N10088,2020,AMPHAN,2020-05-20 15:00:00+00:00,22.8,88.6,65.0,968.0,16.0,25.0,0,85.0,-20.0,2020,5,20,15,0
2020136N10088,2020,AMPHAN,2020-05-20 18:00:00+00:00,23.5,89.1,50.0,978.0,16.0,20.0,0,65.0,-15.0,2020,5,20,18,0
2020136N10088,2020,AMPHAN,2020-05-20 21:00:00+00:00,24.3,89.3,45.0,986.0,13.0,25.0,0,50.0,-5.0,2020,5,20,21,0
2020136N10088,2020,AMPHAN,2020-05-21 00:00:00+00:00,24.6,89.6,40.0,988.0,10.0,35.0,0,45.0,-5.0,2020,5,21,0,0
2020136N10088,2020,AMPHAN,2020-05-21 03:00:00+00:00,25.1,89.9,35.0,990.0,8.0,25.0,0,40.0,-5.0,2020,5,21,3,0
2020136N10088,2020,AMPHAN,2020-05-21 06:00:00+00:00,25.4,90.1,30.0,992.0,3.0,295.0,0,35.0,-5.0,2020,5,21,6,0
2020150N17054,2020,UNNAMED,2020-05-29 09:00:00+00:00,17.3,54.3,25.0,1000.0,0.0,0.0,0,35.0,0.0,2020,5,29,9,0
2020150N17054,2020,UNNAMED,2020-05-29 12:00:00+00:00,17.3,54.3,25.0,1000.0,0.0,0.0,0,25.0,0.0,2020,5,29,12,0
2020150N17054,2020,UNNAMED,2020-05-29 18:00:00+00:00,17.3,54.3,25.0,1000.0,1.0,270.0,0,25.0,0.0,2020,5,29,18,0
2020150N17054,2020,UNNAMED,2020-05-30 00:00:00+00:00,17.3,54.2,25.0,1000.0,0.0,270.0,0,25.0,0.0,2020,5,30,0,0
2020150N17054,2020,UNNAMED,2020-05-30 03:00:00+00:00,17.3,54.2,25.0,1000.0,2.0,240.0,0,25.0,0.0,2020,5,30,3,0
2020150N17054,2020,UNNAMED,2020-05-30 06:00:00+00:00,17.2,54.0,25.0,1000.0,3.0,240.0,0,25.0,0.0,2020,5,30,6,0
2020150N17054,2020,UNNAMED,2020-05-30 12:00:00+00:00,17.2,54.0,25.0,1000.0,1.0,60.0,0,25.0,0.0,2020,5,30,12,0
2020150N17054,2020,UNNAMED,2020-05-30 18:00:00+00:00,17.2,54.0,25.0,1000.0,1.0,240.0,0,25.0,0.0,2020,5,30,18,0
2020150N17054,2020,UNNAMED,2020-05-31 00:00:00+00:00,17.1,53.8,25.0,1000.0,1.0,240.0,0,25.0,0.0,2020,5,31,0,0
2020150N17054,2020,UNNAMED,2020-05-31 03:00:00+00:00,17.1,53.8,25.0,1000.0,3.0,250.0,0,25.0,0.0,2020,5,31,3,0
2020150N17054,2020,UNNAMED,2020-05-31 06:00:00+00:00,17.0,53.5,25.0,1000.0,5.0,255.0,0,25.0,0.0,2020,5,31,6,0
